Store name,Store Address,Store timings,Store Phone Number,latitude,longitude
V-Mart,"Pn 2650, Khata No 246, Shyama Residency, No 10/18, Thana 184, Bariatu Road, Baragain, Ranchi, Jharkhand, 834009",10:00 AM to 10:00 PM,0981 0890 587,23.400681,85.367238
V Mart,"Siram Village, Indira Chowk, Station Road, Kathartoli, Ranchi, Jharkhand, 834001",10:00 AM to 10:00 PM,0730 3522 335,23.354817,85.338477
V-Mart,"Mohalla Dahiawa Tola, Shri Nandan Path, Sadhnapuri, Chapra, Saran, Bihar, 841301",10:00 AM to 10:00 PM,0938 6016 126,24.483347,86.2999974
V-Mart,"Liyaqat Ali Line, Subhash Chowk, Jannat Road, Jannat Ganar, Khunti, Jharkhand, 835210",10:00 AM to 10:00 PM,0730 3520 077,23.0812065,85.2761274
V-Mart,"Shankar Bagicha, Sarbahal Road, Marwari Para, Jharsuguda, Odisha, 768201",10:00 AM to 10:00 PM,0933 7150 806,21.8501371,84.0134585
V-Mart,"Plot No 529, Shop No 9 To 10, 1St Floor, City Centre Mall, Mfs 7 To Mfs13, Untwadi Road, Lawate Nagar, Nashik, Maharashtra, 422002",11:00 AM to 10:00 PM,0928 9062 277,19.990563,73.762062
V-Mart,"Sadar Road, Forbesganj, Araria, Forbesganj, Bihar, 854318",11:00 AM to 10:00 PM,0959 9805 005,26.303988,87.2577041
V-Mart,"Manish Trading Co, Bhoot Bunglow, Pn 2047, Phusro Bazaar, Bokaro, Jharkhand, 829144",10:00 AM to 10:00 PM,0844 8597 235,23.764556,85.9946372
V-Mart,"Kd Market, Kalibari Chowk, Makatpur Road, Kalibari, Giridih, Jharkhand, 815301",10:00 AM to 10:00 PM,0930 4042 100,24.1858609,86.3080073
V-Mart,"Shah Market, Patel Babu Road, Jagdishpur, Bhagalpur, Bihar, 812001",10:00 AM to 10:00 PM,0938 6284 184,25.2461587,86.9796151
V Mart,"Applewood Icon, Talav Darwaja Road, Near Inderlok Arcade, Talav Gate, Junagadh, Gujarat, 362001",10:00 AM to 10:00 PM,0997 1758 008,21.519691,70.458891
V-Mart,"Rourkela Daily Market, Near Haryana Bhawan, Sundergarh, Rourkela, Odisha, 769001",10:00 AM to 10:00 PM,0931 1388 650,22.22766,84.851928
V-Mart,"Unit No 4, Chowk, Gole Bazar, Nayapara, Sambalpur, Odisha, 768001",10:00 AM to 10:00 PM,0663 2521 398,21.4650024,83.9740591
V-Mart,"Deoghar Palace, VIP Chowk, Court Road, Williams Town, Deoghar, Jharkhand 814112, Deoghar, Jharkhand, 814112",10:00 AM to 10:00 PM,0938 6888 167,24.4923761,86.6836409
V-Mart,"Deoghar Palace, Vip Chowk, Court Road, Williams Town, Deoghar, Jharkhand, 814112",10:00 AM to 10:00 PM,0938 6888 167,24.4922548,86.6860203
V-Mart,"Madhuban Complex, Aligarh Road, Dokania Market, Banka, Bihar, 813102",10:00 AM to 10:00 PM,0931 2004 867,24.8836001,86.929
V-Mart,"Shree Ram Complex Netaji Chowk, Check Post Main Road, Bokaro Steel City, Bokaro, Jharkhand, 827013",10:00 AM to 10:00 PM,0930 4058 986,23.637314,86.163111
V-Mart,"Kalpana Cinema Road, Beside Bandhan Bank, Kahalgoan, Bhagalpur, Bihar, 813204",10:00 AM to 10:00 PM,0730 3200 896,25.261569,87.232924
V-Mart,"London Mall, Binod Bihari Chowk, Hirak Road, Nawadih, Dhanbad, Jharkhand, 828130",11:00 AM to 10:00 PM,0981 0895 763,23.816361,86.411179
V-Mart,"Polytechonic Chowk, Subhash Nagar, Subhash Nagar, Purnia, Bihar, 854301",10:00 AM to 10:00 PM,0844 8091 173,25.7624381,87.469069
V-Mart,"Aastha Santosh Plaza, Shashtri Nagar, Jharia Road, Near Skylark Hotel, Bank More, Dhanbad, Jharkhand, 826001",10:00 AM to 10:00 PM,0730 3585 361,23.7878059,86.4190322
V-Mart,"Rambagh Chowk Thana Sadar, Near Kali Mandir, Rambagh, Purnea, Bihar, 854301",10:00 AM to 10:00 PM,0813 0420 517,25.791054,87.4960345
V-Mart,"Luby Circular Road, Manoram Nagar, Hirapur, Dhanbad, Jharkhand, 826001",10:00 AM to 10:00 PM,0933 4333 519,23.8003568,86.4370436
V-Mart,"Aastha Twin Tower, Govindpuri Road, Near The Gallaeria Mall, Saraidhella, Dhanbad, Jharkhand, 828127",10:00 AM to 10:00 PM,0742 8264 726,23.82297,86.476075
V-Mart,"Ground Floor, Rautara Chowk, Near LIC Office, Godda, Godda, Jharkhand, 814133",10:00 AM to 10:00 PM,0931 1388 653,24.839666,87.21327
V-Mart,"Maa Gayatri Complex, Mirchaibari, Katihar, Bihar, 854105",10:00 AM to 10:00 PM,0704 2989 911,25.555897,87.557595
V-Mart,"Katihar New Market, Rp Road, Near Syndicate Bank, Gami Tola, Katihar, Bihar, 854105",10:00 AM to 10:00 PM,0742 8661 153,25.543832,87.573425
V-Mart,"Gandhi Chowk, Court Road, Near Sbi Main Branch, Rajpalli Jamtara, Jamtara, Jharkhand, 815351",10:00 AM to 10:00 PM,0729 0036 205,23.9624023,86.7954307
V-Mart,"Ground Floor, Deshbandhu Road, Near Idbi Bank, Munsifdanga, Purulia, West Bengal, 723101",10:00 AM to 10:00 PM,0966 7300 374,23.3430356,86.3651836
V-Mart,"Paschimpali College Road, Ghoramara, Kagzia Basti, Kishanganj, Bihar, 855107",10:00 AM to 10:00 PM,0933 6427 778,26.1069174,87.9476768
V-Mart,"Radha Krishna Nirmaan Pvt Ltd, Kandra Road, Adityapur, Kadma, East Singhbhum, Jharkhand, 831005",10:00 AM to 10:00 PM,0729 0036 204,22.7868339,86.163668
V-Mart,"Iqbal Ahmed Nagar, Ganga Reddy Road, Opp. Malabar Gold Shop, Mancherial, Adilabad, Telangana, 504208",10:00 AM to 10:00 PM,0971 7528 811,18.875422,79.446461
V-Mart,"M Bazaar Sakchi, Snp Area, Ambagan, Sakchi, Jamshedpur, Jharkhand, 831001",10:00 AM to 10:00 PM,0730 3182 536,22.8066879,86.203057
V-Mart,"No 83, Tank Road, Sakchi, Jamshedpur, Jharkhand, 831001",10:00 AM to 10:00 PM,0933 4903 953,22.806089,86.205306
V-Mart,"Neeche Bazar, Main Road, Veer Kuwar Singh Chowk, Dumka, Jharkhand, 814101",10:00 AM to 10:00 PM,0930 4006 568,24.2652135,87.2441499
V-Mart,"Ground Floor, Mg Road, Near Mp Jewellers, Raiganj, Opposite Public Bus Stand, Raiganj, North Dinajpur, West Bengal, 733134",10:00 AM to 10:00 PM,0742 8264 729,25.6179434,88.125411
V-Mart,"Raj Complex, Joda Barbil Road, New Market, Madhapur, Kendujhar, Odisha, 758001",10:00 AM to 10:00 PM,0933 8557 128,21.6414486,85.6031616
V-Mart,"Plot No 430, Kanchantala, Samsherganj, Dhuliyan, Murshidabad, West Bengal, 742202",10:00 AM to 10:00 PM,0729 0036 203,24.6764258,87.9510541
V-Mart,"Kadam Dala Mod, Dbc Road, Nutan Pura, Jalpaiguri, West Bengal, 735101",10:00 AM to 10:00 PM,0902 4110 007,26.5243459,88.7195147
V-Mart,"Cts No 1537, Bhakthi Premium, Old Bombay Pune Highway, Next To CME, Dapodi, Pune, Maharashtra, 411012",11:00 AM to 10:00 PM,0928 9062 281,18.5868745,73.8311348
V-Mart,"Shankar Cinema Road, Bazarapada, Angul, Orissa, 759122",10:30 AM to 09:30 PM,0956 0409 612,20.837227,85.089087
V-Mart,"Shop No 11 To 13, 1St Floor, Kumar Pacific, Cts No 42 And 43, Shankar Seth Road, Near Meera Society, Gultekdi, Pune, Maharashtra, 411037",11:00 AM to 09:30 PM,0928 9062 280,18.5011012,73.8722866
V-Mart,"Old Market, Main Road, Gandhi Chowk, Dolai Street, Nabarangapur, Odisha, 764059",10:00 AM to 10:00 PM,0801 0676 530,19.2283342,82.5484196
V-Mart,"Survey No 16/3 And 16/4, Mohite Paradise, Hingne Khuroad, Anand Nagar, Near Mcdonalds, Sinhgad, Pune, Maharashtra, 411051",11:00 AM to 10:00 PM,0928 9062 279,18.476139,73.822528
V-Mart,"3VX3+V37, Hyderabad Road, Srinivas Nagar, Opposite APGVB Bank, Siddipet, Medak, Telangana, 502103",10:00 AM to 10:00 PM,0981 0448 620,18.099636,78.852715
V-Mart,"Shop No 15/1/28/1, Srinivasa Colony, Mgm Hospital Circle, Kothawada, Warangal, Telangana, 506002",10:30 AM to 09:30 PM,0928 9062 243,17.9928609,79.5938716
V-Mart,"Plot No 51 B, B Sen Road, Berhampore, Murshidabad, West Bengal, 742101",10:00 AM to 10:00 PM,0813 0419 907,24.106891,88.250352
V-Mart,"Sagar Palace Kc Circle, Udate, Belagadia Road, Baripada, Mayurbhanj, Odisha, 757001",10:00 AM to 10:00 PM,0930 8047 331,21.926689,86.7273677
V-Mart,"Birhata, Sripally, GT Road, Opposite Andhra bank, Perbirhata, Burdwan, West Bengal, 713103",11:00 AM to 10:00 PM,0888 2372 096,23.231975,87.8639011
V-Mart,"Birhata, Gt Road, Galsi - I, Bardhaman, West Bengal, 713103",10:00 AM to 10:00 PM,0933 2936 235,23.2319728,87.8639011
V-Mart,"Amarnath Talkies, Dakhinakali Road, Dhenkanal, Dhenkanal, Odisha, 759001",10:00 AM to 10:00 PM,0676 2225 042,20.6565816,85.5885484
V-Mart,"No 122, Keshab Road, Khagrabari, Cooch Behar, West Bengal, 736101",10:00 AM to 10:00 PM,0933 3759 291,26.331186,89.446093
V-Mart,"Plot No 1010,1032 And 1046, Paschim Krishnapur, Arambag, Hooghly, West Bengal, 712601",10:00 AM to 10:00 PM,0813 0420 323,22.882647,87.78882
V-Mart,"Plot No 6/8/1, Rangareddy, Chandanagar, Tirumalagiri, Hyderabad, Telangana, 500050",11:00 AM to 10:00 PM,0928 9062 251,17.4955965,78.3414687
V-Mart,"Unit No 205, 2Nd Floor, The Forum Sujana Mall, Kukatpally, Tirumalagiri, Hyderabad, Telangana, 500072",11:00 AM to 10:00 PM,0928 9062 255,17.484111,78.413111
V-Mart,"Plot No 27, Ec Ec Hsc Ltd, Kapra, Rao Nagar, Hyderabad, Telangana, 501301",11:00 AM to 10:30 PM,0928 9062 254,17.4836542,78.5468779
V-Mart,"No 111/112, Gf, Sarath City Capital Mall, Gachibowli Miyapur Road, Kothaguda, Hyderabad, Telangana, 500084",11:00 AM to 10:00 PM,0928 9062 245,17.457801,78.363793
V-Mart,"Shop No 116, Ground And 1St Floor, Park Lane Hotel, Parklane, Secunderabad, Hyderabad, Telangana, 500003",11:00 AM to 10:00 PM,0928 9062 247,17.441711,78.489911
V-Mart,"Municipal No 1/2/1/1, Main Road, Habsiguda, Secunderabad, Hyderabad, Telangana, 500007",11:00 AM to 10:00 PM,0928 9062 250,17.417611,78.542711
V-Mart,"Shop No 1/1/186/1, Main Road, Chikkadpally, Opposite Pista House, Musheerabad, Hyderabad, Telangana, 500020",11:00 AM to 10:00 PM,0928 9062 249,17.4057198,78.4955305
V-Mart,"Shop No 4/3/143/3, Attapur, Opposite Pillar No 123, Rajendar Nagar, Hyderabad, Telangana, 500048",11:00 AM to 10:00 PM,0928 9062 253,17.3641007,78.427935
V-Mart,"Sai Jagarnath Market Complex, Ot Road Chhapulla, Samaraipur, Bhadrak, Odisha, 756100",10:00 AM to 10:00 PM,0801 0676 498,21.05718,86.4960146
V-Mart,"Plot No A2, Green Park Nagar Colony, Karmanghat, Sagar Road, Santosh Nagar, Hyderabad, Telangana, 500079",11:00 AM to 10:00 PM,0928 9062 246,17.3454196,78.5259308
V-Mart,"1 To 4, Part 5, 10 To 11, Ntr Nagar Col, Lb Nagar Circle, Opposite Metro Pillar No 1641, Dilsukhnagar, Hyderabad, Telangana, 500060",11:00 AM to 10:00 PM,0928 9062 248,17.341611,78.504711
V-Mart,"Ground Floor, Link Road, Bishram Nagar, Badambadi Colony, Cuttack, Odisha, 753012",10:00 AM to 10:00 PM,0728 9007 480,20.4521803,85.8917137
V-Mart,"Maruti Mall, KIIT Square, Nandankannan Road, Patia, Bhubaneswar, Odisha, 751024",11:00 AM to 10:00 PM,0928 9662 265,20.35390653,85.82686729
V-Mart,"Shop No 197, Survey No 120, New Survey No 804, Geetanagar, Malkajgiri, Hyderabad, Telangana, 500047",11:00 AM to 10:00 PM,0928 9062 252,17.275411,78.310361
V-Mart,"Plot No 20, Dl Roy Road, Pallysree Krishna Nagar, Krishna Nagar, Nadia, West Bengal, 741101",10:00 AM to 10:00 PM,0844 8480 722,23.396925,88.491187
V-Mart,"9/1, Rn Tagore Road, Shantipur, Opposite Bhadrakalitala, Santipur, Nadia, West Bengal, 741404",10:00 AM to 10:00 PM,0813 0420 073,23.258225,88.43637
V-Mart,"Mechada Road, Purba Medinipur, Maniktala, Opposite Sp Office, Tamluk, East Midnapore, West Bengal, 721636",10:00 AM to 10:00 PM,0931 9697 761,22.3027028,87.9113006
V-Mart,"Plot No 15 And 24, Gt Road, Bandel, Hooghly, West Bengal, 712123",10:00 AM to 10:00 PM,0931 9697 760,22.921005,88.385433
V-Mart,"Plot No 630, Anand Plaza, Main Road, Hanuman Bazar, Brahmapur Sadar, Ganjam, Odisha, 760002",10:00 AM to 10:00 PM,0933 7233 774,19.330429,84.766692
V-Mart,"Ground Floor, Annapurna Market, Urban Bank Road, Brahmapur Sadar, Ganjam, Odisha, 760001",10:00 AM to 10:00 PM,0729 0036 211,19.3131162,84.7876369
V-Mart,"H No 1/8/592 & 593, Hanamkonda, Nakkalagutta Main Road, Opposite Apnpdcl, Sangyam, Warangal, Telangana, 506001",11:00 AM to 10:00 PM,0928 9062 243,17.028911,78.302511
V-Mart,"Ward No 9, Gtb Road, Bidyapara, Dhubri, Assam, 783301",10:00 AM to 10:00 PM,0730 3182 534,26.024297,89.982862
V-Mart,"Heaven Garden, Indra Gandhi Road, Konnagar, Hooghly, West Bengal, 712235",11:00 AM to 10:00 PM,0959 9298 109,22.701993,88.345146
V-Mart,"Bandhan Banquet, Hindmotor, Gt Road, Ghospara, Uttarpara, Hooghly, West Bengal, 712233",10:00 AM to 10:00 PM,0704 2989 922,22.683027,88.347774
V-Mart,"Bandhan Banquet, Hindmotor, GT Road, Ghospara, Ghospara, Uttarpara, West Bengal, 712233",10:00 AM to 10:00 PM,0704 2989 922,22.68388641,88.35408593
V-Mart,"Bandhan Banquet, Hindmotor, GT Road, Ghospara, Ghospara, Uttarpara, West Bengal, 712233",10:00 AM to 10:00 PM,0704 2989 922,22.68388641,88.35408593
V-Mart,"Plot No 235/1 & 258/1, Wyra Road, Survey No 94, Indra Nagar, Kaviraj Nagar, Khammam, Telangana, 507002",11:00 AM to 10:00 PM,0928 9062 320,17.2489705,80.1669815
V-Mart,"Shop No 7, Metropolitan Building, Jawahar Lal Nehru Road, Near Esplanade Bus Stand, Esplanade, Kolkata, West Bengal, 700013",11:00 AM to 10:00 PM,0956 0622 886,22.5635491,88.3519135
V-Mart,"65/6, Jessore Road N, Sethpukhar, Sethpukhar, Barasat, West Bengal, 700124",10:00 AM to 10:00 PM,0742 8495 283,22.715939,88.483142
V-Mart,"Amtala Bazar, Nibarandutta Road, Borhanpur village, Amtala, Kolkata, West Bengal, 743503",11:00 AM to 10:00 PM,0966 7300 374,22.368993,88.27055
V-Mart,"Patil Planet, Bm Patil Road, Near Bld Hospital, Banjara Nagar, Bijapur, Karnataka, 586101",11:00 AM to 09:30 PM,0928 9062 295,16.850386,75.712196
V-Mart,"1St Floor, Sfc Mega Mall, Station Road, Khanbhag, Sangli, Maharashtra, 416416",11:00 AM to 10:00 PM,0928 9062 278,16.8604762,74.5699447
V-Mart,"Bank Colony, Main Road, Narsipatnam, Visakhapatnam, Andhra Pradesh, 531116",11:00 AM to 10:00 PM,0971 7966 511,17.662204,82.620501
V-Mart,"Door No 48/14/92/1 And 93, Gnt Road, Cmr Road, Rama Talkies Junction, Peda Madina, Visakhapatnam, Andhra Pradesh, 530013",11:00 AM to 10:00 PM,0928 9062 315,17.737511,82.834711
Unlimited Fashion Store,"Ramnagar Colony, Kothakota Rd, Wanaparthy, Mahabubnagar, Telangana, 509103",10:30 AM to 09:00 PM,0981 0547 083,16.3655968,78.0562448
V-Mart,"Door No 79/1/1, Rs No 288/1, Jn Road, Mallina Nagar, Rajahmundry, East Godavari, Andhra Pradesh, 533103",11:00 AM to 10:00 PM,0928 9062 312,16.972893,81.833365
V-Mart,"Plot No 453/1, 433/9A1 And 451, Pathebad Road, Block No 14, Ramachandra Rao Pet, Opposite Sweet Magic, Eluru, West Godavari, Andhra Pradesh, 534002",11:00 AM to 10:00 PM,0928 9062 310,16.718211,81.119511
V-Mart,"Ground Floor, Barpeta Howly Road, Near Niric Hospital, Sonkuchi, Barpeta, Assam, 781301",11:00 AM to 10:00 PM,0971 7122 998,26.335186,91.001526
V-Mart,"Shop No 40/1/44, Ground 1St And 2Nd Floor, Msr Plaza, Mg Road, Vijayawada, Krishna, Andhra Pradesh, 520010",11:00 AM to 10:00 PM,0928 9062 311,16.515099,80.632095
V-Mart,"Door No 21/1/1, Lgf To 2Nd Floor, Pydah Plaza, Solipeta, Opposite Appolo Hospital, Kakinada, East Godavari, Andhra Pradesh, 533001",11:00 AM to 10:00 PM,0928 9062 309,16.948249,82.252896
V-Mart,"Door No 5/87/126, New Ward No 4, Lakshmipuram Main Road, Brodipet, Guntur, Andhra Pradesh, 522007",11:00 AM to 10:00 PM,0928 9062 314,16.306711,80.436111
V-Mart,"Sai Heights, Salipet, Revenue Ward No 10, Bose Road, Tenali, Guntur, Andhra Pradesh, 522201",11:00 AM to 10:00 PM,0880 0304 829,16.23704,80.64972
V-Mart,"Dag No 1260/1869, Baro Masjid Chowk, Hajo Road, Islamsupa, Nalbari, Assam, 781335",10:00 AM to 10:00 PM,0704 2313 004,26.445202,91.438759
V-Mart,"Bhutan Road, Public Bus Stand, Rangia, Kamrup, Assam, 781354",11:00 AM to 10:00 PM,0997 1143 002,26.43983,91.623081
V-Mart,"Sualkuchi, Bangshar, Near HDFC Bank, Hajo Block, Kamrup, Assam, 781103",11:00 AM to 10:00 PM,0880 0192 274,26.16895274,91.57074589
V-Mart,"Ward No 48, Civil Hospital Road, Ayodhya Nagar, Belgaum, Karnataka, 590001",11:00 AM to 10:00 PM,0928 9062 283,15.873478,74.512665
V-Mart,"Lokhra Rd, Lutuma, Barsapara, Binowa Nagar, Kala Pahar, Guwhati, Assam, 781018",10:00 AM to 10:00 PM,0844 8480 727,26.14933,91.7409699
V-Mart,"Ground Floor, Rg Baruah Road, Zoo Tiniali, Near Guwahati Commerce College, Gmc, Guwahati, Assam, 781003",10:00 AM to 10:00 PM,0882 4015 878,26.177558,91.7759429
V-Mart,"Ward No 4, Mahatma Gandhi Road, Hat Khola, Udalguri, Darrang, Assam, 784509",10:00 AM to 10:00 PM,0844 8854 930,26.7359457,92.0918026
V-Mart,"Ward No 7, Panbari Road, NH 15, Kharupetia, Opposite Union Bank Atm, Thekerabari, Darrang, Assam, 784115",10:00 AM to 10:00 PM,0730 3585 362,26.5157657,92.1419955
V-Mart,"Plot No 145 To 148/A, 2Nd Cross, Khb Colony, Opposite Sukrutha Nursing Home, Gandhi Nagar, Bellary, Karnataka, 583103",11:00 AM to 10:00 PM,0928 9062 299,15.152952,76.933163
V-Mart,"Plot No 15, Shakuntala Road, Agartala-Shakuntala Road, Near Samajpoti Market, Dhaleswar, Agartala, Tripura, 799001",10:00 AM to 10:00 PM,0982 1399 066,23.831059,91.28013
V-Mart,"Ground Floor, Tezpur Road, Opposite Indian Oil Petrol Pump, Dhekiajuli, Sonitpur, Assam, 784110",11:00 AM to 10:00 PM,0928 9662 259,26.703433,92.4768798
V-Mart,"Silchar Road Ladthadlaboh, Opposite PWD Office, Jowai, West Jaintia Hills, Meghalaya, 793150",10:00 AM to 10:00 PM,0813 0420 225,25.4502269,92.1968349
V-Mart,"Ground Floor, Assam Trunk Road, Kalibari, Panigaon, Nagaon, Assam, 782001",10:00 AM to 10:00 PM,0844 8480 726,26.3535626,92.6999379
V-Mart,"Station Road, Rajbari, Dharmanagar, Baruakandi, North Tripura, Tripura, 799253",11:00 AM to 10:00 PM,0981 0890 346,24.373975,92.165191
V-Mart,"Shop No 56-5B1-5B4 AVK College Road, PJ Extn, Prince Jayachamaraja Wodeyar, Davanagere, Karnataka, 577002",10:00 AM to 10:00 PM,0928 9062 294,14.463185,75.917753
V-Mart,"D No 3993/23, Ss Gardenia, Ss Layout, A Block, Shamanur Road, Near Lakshmi Flour Mill, Kuvempu Nagar, Davanagere, Karnataka, 577004",11:00 AM to 10:00 PM,0928 9062 289,14.455295,75.905862
V-Mart,"Door No 39/615/2/3, 615/3 To 615/9, Syndicate No 871, China Chowk, Rtc Bus Stand, Opposite KFC, Aravinda Nagar, Kadapa, Andhra Pradesh, 516003",11:00 AM to 10:00 PM,0856 2279 600,14.477511,78.823531
V-Mart,"Bg Road, Biswanath Chariali, Sonitpur, Assam, 784176",10:00 AM to 10:00 PM,0931 9697 762,26.742602,93.1496365
V-Mart,"Door No 26/1/1920, Plot No 1 And 2, 1St Floor, Syndicate No 669/2, Mini Bypass Road, Gomathi Nagar, Nellore, Andhra Pradesh, 524003",11:00 AM to 10:00 PM,0928 9062 308,14.442599,79.986458
V-Mart,"Bagang Shopping Complex, R&G Near Akash Deep, Main Bazar Road, Near Sbi, Itanagar, Papum Pare, Arunachal Pradesh, 791111",10:00 AM to 10:00 PM,0742 8495 285,27.089542,93.615606
V-Mart,"S No 227/1, Old S No 227, Ward No 19, Air Bypass Road, Tirupati, Chittoor, Andhra Pradesh, 517501",11:00 AM to 10:00 PM,0928 9062 313,13.628756,79.419182
V-Mart,"Mouza No 2, Assam Truck Road, Near Eleye Cinema Hall, Gar-Ali, Jorhat, Assam, 785001",10:00 AM to 10:00 PM,0844 8480 728,26.7563498,94.2157128
V-Mart,"Shop No 31 To 33, Muddappa Arcade, 2Nd Cross, Bh Road, Vidyanagar, Tumkur, Karnataka, 572103",11:00 AM to 10:00 PM,0928 9062 292,13.334995,77.123022
V-Mart,"Ward No 3 Colony, North Block, Opposite Jain Temple, Keziekle, Kohima, Nagaland, 797001",10:00 AM to 10:00 PM,0742 8389 504,25.678502,94.1098958
V-Mart,"Unit No Ff1 To Ff6, 1St Flr, Canara Mall, Shivalli, Opposite Manipal Hospital, Manipal, Udupi, Karnataka, 576104",11:00 AM to 10:00 PM,0928 9062 298,13.352654,74.790291
V-Mart,"Ground Floor, Boarding Road, Near Post Office, Dolmukh Chariali, Sivasagar, Assam, 785640",11:00 AM to 10:00 PM,0928 9662 260,26.98378785,94.63391386
V-Mart,"Plot No 587, Basement To 3Rd Floor, Vidyaranyapura Main Road, Vidyaranyapura, Bengaluru North, Bengaluru, Karnataka, 560097",09:30 AM to 09:30 PM,0928 9062 297,13.0808372,77.5595022
V-Mart,"Shop No 41 And 42, Kodigehalli, Yelahanka Hobli, Sahakara Nagar, Bengaluru North, Bengaluru, Karnataka, 560092",11:00 AM to 10:00 PM,0928 9062 303,13.063231,77.591975
V-Mart,"Shop No 23, Devaraja Arcade, Iti Layout, Bel Road, Next To Nandhana Palace, Bengaluru North, Bengaluru, Karnataka, 560054",11:00 AM to 10:00 PM,0804 1495 222,13.03295,77.5692464
V-Mart,"No 9/36, Vaishnavi Sapphire Mall, Tumkur Road, Yashwantapur, Bengaluru, Karnataka, 560022",11:00 AM to 10:00 PM,0928 9062 300,13.024466,77.548771
V-Mart,"417/A, Hrbr 3Rd Block, Kammanahalli, Kacharakanahalli, Banaswadi, Next To ICICI Bank, Kalyan Nagar, Bengaluru, Karnataka, 560043",10:30 AM to 09:30 PM,0928 9062 285,13.024966,77.636864
V-Mart,"Shop No 308/5C, East Of Ngef Layout, Main Road, Banaswadi, Ramamurthy Nagar, Next To Tarun Motors, Bengaluru North, Bengaluru, Karnataka, 560016",11:00 AM to 10:00 PM,0928 9062 304,13.012221,77.665948
V-Mart,"Plot No 721, Modi Hospital Road, 2Nd Stage, West Of Chord Road, Basaveshwara Nagar, Opposite Kadamba Hotel, Bengaluru North, Bengaluru, Karnataka, 560086",11:00 AM to 10:00 PM,0928 9062 290,12.997311,77.547843
V-Mart,"01/11, 1St Flr, Ascendas Park Sqre Mall, Whitefield Road, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka, 560066",11:00 AM to 10:00 PM,0928 9062 288,12.986925,77.736634
V-Mart,"No 82/1/510, Wn 82, New Municipal No 510, Binnamangala 1St Stage, Near Puma Building, Hoysala Nagar, Bengaluru, Karnataka, 560038",11:00 AM to 10:00 PM,0928 9062 286,12.978266,77.643632
V-Mart,"Shop No 92, 12 To 16, Ugf, Gt Mall, Magadi Main Road, Next To Prasanna Theatre, Bengaluru North, Bengaluru, Karnataka, 560023",11:00 AM to 10:00 PM,0928 9062 284,12.973693,77.551804
V-Mart,"Mittal Plaza, Babulal Poddar Path, Jhalukpara, Dibrugarh, Assam, 786001",10:00 AM to 10:00 PM,0966 7790 298,27.4819338,94.9056072
V-Mart,"No 82/1/510, Wn 82, New Municipal No 510, Binnamangala 1St Stage, Near Puma Building, Hoysala Nagar, Bengaluru, Karnataka, 560038",11:00 AM to 10:00 PM,0928 9062 286,12.978266,77.643632
V-Mart,"Shop No 92, 12 To 16, Ugf, Gt Mall, Magadi Main Road, Next To Prasanna Theatre, Bengaluru North, Bengaluru, Karnataka, 560023",11:00 AM to 10:00 PM,0928 9062 284,12.973693,77.551804
V-Mart,"Mittal Plaza, Babulal Poddar Path, Jhalukpara, Dibrugarh, Assam, 786001",10:00 AM to 10:00 PM,0966 7790 298,27.4819338,94.9056072
V-Mart,"Plot No 857, Ground And 1St Floor, Cl Arcade, 80 Feet Road, Vinayaka Layout, Nagarbhavi, Bengaluru North, Bengaluru, Karnataka, 560072",11:00 AM to 10:00 PM,0928 9062 296,12.960966,77.507281
V-Mart,"Shop No 62, Forum Value Mall, Prestige Ozone, Near Varthur Kodhi, Whitefield, Bengaluru, Karnataka, 560066",10:00 AM to 10:00 PM,0928 9062 293,12.959719,77.747917
V-Mart,"No 1099, Ground To 3Rd Floor, 13 Road Main, Sector 3, Hsr Layout, Bengaluru, Karnataka, 560102",10:30 AM to 09:30 PM,0928 9062 287,12.9110603,77.6380315
V-Mart,"Pn 25 & 28, Srinagar Colony, Blk No 3, Purasawalkkam, Redhills Road, Kolathur, Villivakkam, Tiruvallur, Tamil Nadu, 600099",10:30 AM to 10:00 PM,0928 9062 261,13.1275311,80.2176672
V-Mart,"No 11, New Katpadi Road, Suthanthira Ponvizha Nagar, Venkatraman Nagar, Near Green Circle, Thottapalayam, Vellore, Tamil Nadu, 632006",11:00 AM to 10:00 PM,0928 9062 264,12.956055,79.136991
V-Mart,"Plot No 1/Pc1, West Bus Stand, West 2 Block, Near Dr Super Market, Mogappair, Tiruvallur, Tamil Nadu, 600037",10:30 AM to 09:30 PM,0928 9062 272,13.081563,80.165813
V-Mart,"Unit No S43, 2Nd Floor, Vr Mall, Jawaharlal Nehru Road, Anna Nagar, Chennai, Tamil Nadu, 600040",10:00 AM to 10:00 PM,0928 9062 273,13.0810986,80.1953054
V-Mart,"Shop No 11, New Katpadi Road, Thottapalayam, Vellore, Tamil Nadu, 632004",10:00 AM to 10:00 PM,0928 9062 271,12.93242,79.137434
V-Mart,"Shop No 1, Big Megamart, Arcot Road, Alwarthirunagar, Valasaravakkam, Tiruvallur, Tamil Nadu, 600087",11:00 AM to 10:00 PM,0928 9062 275,13.044385,80.185851
V-Mart,"Shop No 751/1, Bagalur Road, Next Big Bazaar, Hosur, Krishnagiri, Tamil Nadu, 635109",10:00 AM to 10:00 PM,0928 9062 276,12.7411108,77.8326345
V-Mart,"Ts No 412/7A And 412, Service Road, Esi Hospital, Pallavapuram, Chennai, Tamil Nadu, 600044",11:00 AM to 10:00 PM,0928 9062 274,12.958225,80.144546
